%  P.R. Young - 1995
  0  0   3.07e-01
  0  0   3.08e-01
  0  0   3.10e-01
  0  0   3.14e-01
  0  0   3.19e-01
  0  0   3.27e-01
  0  0   3.39e-01
  0  0   3.56e-01
  0  0   3.78e-01
  4 25   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.93e+00
  0  0   1.94e+00
  0  0   1.94e+00
  0  0   1.95e+00
  0  0   1.97e+00
  0  0   1.99e+00
  0  0   2.04e+00
  0  0   2.12e+00
  0  0   2.22e+00
  4 26   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.62e+00
  0  0   5.63e+00
  0  0   5.63e+00
  0  0   5.64e+00
  0  0   5.66e+00
  0  0   5.69e+00
  0  0   5.76e+00
  0  0   5.90e+00
  0  0   6.13e+00
  0  0   6.47e+00
  4 27   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.93e-01
  0  0   1.92e-01
  0  0   1.92e-01
  0  0   1.91e-01
  0  0   1.91e-01
  0  0   1.89e-01
  0  0   1.88e-01
  0  0   1.85e-01
  0  0   1.84e-01
  0  0   1.84e-01
  0  0   1.87e-01
  0  0   1.93e-01
  5  6   2.89e-05
  0  0   2.89e-05
  0  0   2.89e-05
  0  0   2.89e-05
  0  0   2.89e-05
  0  0   2.89e-05
  0  0   2.89e-05
  0  0   2.89e-05
  0  0   2.89e-05
  0  0   2.89e-05
  0  0   2.88e-05
  0  0   2.88e-05
  0  0   2.87e-05
  0  0   2.86e-05
  0  0   2.84e-05
  0  0   2.81e-05
  0  0   2.77e-05
  0  0   2.70e-05
  0  0   2.59e-05
  0  0   2.45e-05
  0  0   2.25e-05
  0  0   2.00e-05
  0  0   1.74e-05
  5  7   1.60e-03
  0  0   1.60e-03
  0  0   1.60e-03
  0  0   1.60e-03
  0  0   1.60e-03
  0  0   1.60e-03
  0  0   1.61e-03
  0  0   1.61e-03
  0  0   1.61e-03
  0  0   1.62e-03
  0  0   1.62e-03
  0  0   1.63e-03
  0  0   1.65e-03
  0  0   1.68e-03
  0  0   1.72e-03
  0  0   1.79e-03
  0  0   1.88e-03
  0  0   2.03e-03
  0  0   2.23e-03
  0  0   2.50e-03
  0  0   2.84e-03
  0  0   3.28e-03
  0  0   3.80e-03
  5  8   4.67e-04
  0  0   4.67e-04
  0  0   4.67e-04
  0  0   4.67e-04
  0  0   4.67e-04
  0  0   4.67e-04
  0  0   4.67e-04
  0  0   4.67e-04
  0  0   4.66e-04
  0  0   4.66e-04
  0  0   4.65e-04
  0  0   4.64e-04
  0  0   4.63e-04
  0  0   4.61e-04
  0  0   4.57e-04
  0  0   4.52e-04
  0  0   4.43e-04
  0  0   4.31e-04
  0  0   4.12e-04
  0  0   3.85e-04
  0  0   3.49e-04
  0  0   3.07e-04
  0  0   2.66e-04
  5  9   4.14e-04
  0  0   4.14e-04
  0  0   4.14e-04
  0  0   4.14e-04
  0  0   4.14e-04
  0  0   4.13e-04
  0  0   4.13e-04
  0  0   4.13e-04
  0  0   4.13e-04
  0  0   4.13e-04
  0  0   4.12e-04
  0  0   4.12e-04
  0  0   4.11e-04
  0  0   4.09e-04
  0  0   4.07e-04
  0  0   4.03e-04
  0  0   3.96e-04
  0  0   3.87e-04
  0  0   3.72e-04
  0  0   3.51e-04
  0  0   3.21e-04
  0  0   2.85e-04
  0  0   2.46e-04
  5 10   6.98e-03
  0  0   6.98e-03
  0  0   6.98e-03
  0  0   6.98e-03
  0  0   6.98e-03
  0  0   6.98e-03
  0  0   6.98e-03
  0  0   6.98e-03
  0  0   6.97e-03
  0  0   6.97e-03
  0  0   6.96e-03
  0  0   6.94e-03
  0  0   6.92e-03
  0  0   6.89e-03
  0  0   6.83e-03
  0  0   6.74e-03
  0  0   6.60e-03
  0  0   6.39e-03
  0  0   6.08e-03
  0  0   5.64e-03
  0  0   5.08e-03
  0  0   4.44e-03
  0  0   3.83e-03
  5 11   1.71e-02
  0  0   1.71e-02
  0  0   1.71e-02
  0  0   1.71e-02
  0  0   1.71e-02
  0  0   1.71e-02
  0  0   1.71e-02
  0  0   1.71e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.72e-02
  0  0   1.73e-02
  0  0   1.74e-02
  0  0   1.76e-02
  0  0   1.79e-02
  0  0   1.83e-02
  0  0   1.88e-02
  0  0   1.96e-02
  0  0   2.07e-02
  0  0   2.19e-02
  0  0   2.34e-02
  0  0   2.52e-02
  5 12   2.02e-02
  0  0   2.02e-02
  0  0   2.02e-02
  0  0   2.02e-02
  0  0   2.02e-02
  0  0   2.02e-02
  0  0   2.02e-02
  0  0   2.02e-02
  0  0   2.02e-02
  0  0   2.02e-02
  0  0   2.02e-02
  0  0   2.01e-02
  0  0   2.01e-02
  0  0   2.00e-02
  0  0   1.99e-02
  0  0   1.96e-02
  0  0   1.93e-02
  0  0   1.88e-02
  0  0   1.80e-02
  0  0   1.69e-02
  0  0   1.54e-02
  0  0   1.36e-02
  0  0   1.18e-02
  5 13   4.48e-03
  0  0   4.48e-03
  0  0   4.48e-03
  0  0   4.48e-03
  0  0   4.48e-03
  0  0   4.48e-03
  0  0   4.48e-03
  0  0   4.48e-03
  0  0   4.48e-03
  0  0   4.47e-03
  0  0   4.47e-03
  0  0   4.46e-03
  0  0   4.44e-03
  0  0   4.42e-03
  0  0   4.38e-03
  0  0   4.32e-03
  0  0   4.22e-03
  0  0   4.08e-03
  0  0   3.88e-03
  0  0   3.58e-03
  0  0   3.20e-03
  0  0   2.78e-03
  0  0   2.38e-03
  5 14   3.67e-03
  0  0   3.67e-03
  0  0   3.67e-03
  0  0   3.67e-03
  0  0   3.67e-03
  0  0   3.66e-03
  0  0   3.66e-03
  0  0   3.66e-03
  0  0   3.66e-03
  0  0   3.66e-03
  0  0   3.65e-03
  0  0   3.64e-03
  0  0   3.63e-03
  0  0   3.61e-03
  0  0   3.58e-03
  0  0   3.53e-03
  0  0   3.46e-03
  0  0   3.34e-03
  0  0   3.17e-03
  0  0   2.94e-03
  0  0   2.63e-03
  0  0   2.29e-03
  0  0   1.97e-03
  5 15   7.72e-02
  0  0   7.72e-02
  0  0   7.72e-02
  0  0   7.72e-02
  0  0   7.72e-02
  0  0   7.72e-02
  0  0   7.72e-02
  0  0   7.73e-02
  0  0   7.73e-02
  0  0   7.73e-02
  0  0   7.74e-02
  0  0   7.75e-02
  0  0   7.77e-02
  0  0   7.79e-02
  0  0   7.83e-02
  0  0   7.89e-02
  0  0   7.99e-02
  0  0   8.13e-02
  0  0   8.35e-02
  0  0   8.64e-02
  0  0   9.03e-02
  0  0   9.53e-02
  0  0   1.02e-01
  5 16   8.31e-03
  0  0   8.31e-03
  0  0   8.31e-03
  0  0   8.30e-03
  0  0   8.30e-03
  0  0   8.30e-03
  0  0   8.30e-03
  0  0   8.30e-03
  0  0   8.29e-03
  0  0   8.28e-03
  0  0   8.27e-03
  0  0   8.25e-03
  0  0   8.21e-03
  0  0   8.15e-03
  0  0   8.07e-03
  0  0   7.93e-03
  0  0   7.73e-03
  0  0   7.42e-03
  0  0   6.98e-03
  0  0   6.37e-03
  0  0   5.65e-03
  0  0   4.90e-03
  0  0   4.19e-03
  5 17   1.51e-02
  0  0   1.51e-02
  0  0   1.51e-02
  0  0   1.51e-02
  0  0   1.51e-02
  0  0   1.51e-02
  0  0   1.51e-02
  0  0   1.51e-02
  0  0   1.51e-02
  0  0   1.51e-02
  0  0   1.51e-02
  0  0   1.50e-02
  0  0   1.50e-02
  0  0   1.49e-02
  0  0   1.48e-02
  0  0   1.46e-02
  0  0   1.42e-02
  0  0   1.38e-02
  0  0   1.30e-02
  0  0   1.21e-02
  0  0   1.08e-02
  0  0   9.45e-03
  0  0   8.13e-03
  5 18   1.73e-01
  0  0   1.73e-01
  0  0   1.73e-01
  0  0   1.73e-01
  0  0   1.73e-01
  0  0   1.73e-01
  0  0   1.73e-01
  0  0   1.73e-01
  0  0   1.73e-01
  0  0   1.73e-01
  0  0   1.73e-01
  0  0   1.74e-01
  0  0   1.74e-01
  0  0   1.75e-01
  0  0   1.76e-01
  0  0   1.77e-01
  0  0   1.80e-01
  0  0   1.84e-01
  0  0   1.89e-01
  0  0   1.97e-01
  0  0   2.07e-01
  0  0   2.20e-01
  0  0   2.37e-01
  5 19   2.85e-03
  0  0   2.85e-03
  0  0   2.85e-03
  0  0   2.85e-03
  0  0   2.85e-03
  0  0   2.85e-03
  0  0   2.85e-03
  0  0   2.85e-03
  0  0   2.84e-03
  0  0   2.84e-03
  0  0   2.84e-03
  0  0   2.83e-03
  0  0   2.82e-03
  0  0   2.81e-03
  0  0   2.78e-03
  0  0   2.74e-03
  0  0   2.68e-03
  0  0   2.59e-03
  0  0   2.45e-03
  0  0   2.26e-03
  0  0   2.02e-03
  0  0   1.75e-03
  0  0   1.50e-03
  5 20   7.46e-03
  0  0   7.46e-03
  0  0   7.46e-03
  0  0   7.46e-03
  0  0   7.46e-03
  0  0   7.46e-03
  0  0   7.46e-03
  0  0   7.46e-03
  0  0   7.46e-03
  0  0   7.47e-03
  0  0   7.47e-03
  0  0   7.48e-03
  0  0   7.50e-03
  0  0   7.52e-03
  0  0   7.56e-03
  0  0   7.63e-03
  0  0   7.72e-03
  0  0   7.87e-03
  0  0   8.10e-03
  0  0   8.43e-03
  0  0   8.90e-03
  0  0   9.53e-03
  0  0   1.03e-02
  5 21   1.81e-03
  0  0   1.81e-03
  0  0   1.81e-03
  0  0   1.81e-03
  0  0   1.81e-03
  0  0   1.81e-03
  0  0   1.80e-03
  0  0   1.80e-03
  0  0   1.80e-03
  0  0   1.80e-03
  0  0   1.80e-03
  0  0   1.79e-03
  0  0   1.79e-03
  0  0   1.78e-03
  0  0   1.76e-03
  0  0   1.74e-03
  0  0   1.70e-03
  0  0   1.64e-03
  0  0   1.55e-03
  0  0   1.43e-03
  0  0   1.27e-03
  0  0   1.09e-03
  0  0   9.33e-04
  5 22   2.48e-03
  0  0   2.48e-03
  0  0   2.48e-03
  0  0   2.48e-03
  0  0   2.48e-03
  0  0   2.48e-03
  0  0   2.48e-03
  0  0   2.48e-03
  0  0   2.47e-03
  0  0   2.47e-03
  0  0   2.47e-03
  0  0   2.46e-03
  0  0   2.45e-03
  0  0   2.44e-03
  0  0   2.41e-03
  0  0   2.37e-03
  0  0   2.31e-03
  0  0   2.22e-03
  0  0   2.09e-03
  0  0   1.91e-03
  0  0   1.69e-03
  0  0   1.46e-03
  0  0   1.25e-03
  5 23   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.01e-03
  0  0   3.00e-03
  0  0   3.00e-03
  0  0   2.99e-03
  0  0   2.97e-03
  0  0   2.95e-03
  0  0   2.92e-03
  0  0   2.88e-03
  0  0   2.84e-03
  0  0   2.82e-03
  0  0   2.83e-03
  5 24   4.14e-03
  0  0   4.14e-03
  0  0   4.14e-03
  0  0   4.14e-03
  0  0   4.14e-03
  0  0   4.14e-03
  0  0   4.14e-03
  0  0   4.14e-03
  0  0   4.13e-03
  0  0   4.13e-03
  0  0   4.12e-03
  0  0   4.11e-03
  0  0   4.10e-03
  0  0   4.07e-03
  0  0   4.03e-03
  0  0   3.97e-03
  0  0   3.87e-03
  0  0   3.72e-03
  0  0   3.51e-03
  0  0   3.21e-03
  0  0   2.84e-03
  0  0   2.45e-03
  0  0   2.09e-03
  5 25   4.41e-03
  0  0   4.41e-03
  0  0   4.41e-03
  0  0   4.41e-03
  0  0   4.41e-03
  0  0   4.41e-03
  0  0   4.41e-03
  0  0   4.40e-03
  0  0   4.40e-03
  0  0   4.40e-03
  0  0   4.39e-03
  0  0   4.38e-03
  0  0   4.36e-03
  0  0   4.34e-03
  0  0   4.30e-03
  0  0   4.24e-03
  0  0   4.14e-03
  0  0   4.00e-03
  0  0   3.79e-03
  0  0   3.50e-03
  0  0   3.13e-03
  0  0   2.72e-03
  0  0   2.33e-03
  5 26   2.11e-02
  0  0   2.11e-02
  0  0   2.11e-02
  0  0   2.11e-02
  0  0   2.11e-02
  0  0   2.11e-02
  0  0   2.11e-02
  0  0   2.11e-02
  0  0   2.11e-02
  0  0   2.11e-02
  0  0   2.10e-02
  0  0   2.10e-02
  0  0   2.09e-02
  0  0   2.07e-02
  0  0   2.05e-02
  0  0   2.02e-02
  0  0   1.96e-02
  0  0   1.88e-02
  0  0   1.77e-02
  0  0   1.61e-02
  0  0   1.42e-02
  0  0   1.23e-02
  0  0   1.05e-02
  5 27   2.19e+00
  0  0   2.19e+00
  0  0   2.19e+00
  0  0   2.19e+00
  0  0   2.19e+00
  0  0   2.19e+00
  0  0   2.19e+00
  0  0   2.19e+00
  0  0   2.19e+00
  0  0   2.19e+00
  0  0   2.19e+00
  0  0   2.19e+00
  0  0   2.20e+00
  0  0   2.20e+00
  0  0   2.20e+00
  0  0   2.21e+00
  0  0   2.22e+00
  0  0   2.24e+00
  0  0   2.26e+00
  0  0   2.31e+00
  0  0   2.38e+00
  0  0   2.49e+00
  0  0   2.64e+00
 0 0 0
  1  2   5.663e+01
  1  3   2.980e-02
  1  4   6.266e-03
  1  5   0.000e+00
  1  6   0.000e+00
  1  7   1.964e+09
  1  8   0.000e+00
  1  9   0.000e+00
  1 10   0.000e+00
  1 11   1.620e+09
  1 12   0.000e+00
  1 13   0.000e+00
  1 14   0.000e+00
  1 15   8.451e+09
  1 16   0.000e+00
  1 17   0.000e+00
  1 18   1.381e+09
  1 19   0.000e+00
  1 20   5.872e+10
  1 21   0.000e+00
  1 22   0.000e+00
  1 23   4.641e+09
  1 24   0.000e+00
  1 25   0.000e+00
  1 26   0.000e+00
  1 27   5.396e+08
  2  3   2.251e+01
  2  4   2.034e+02
  2  5   2.555e+03
  2  6   1.265e+07
  2  7   3.570e+08
  2  8   2.084e+09
  2  9   0.000e+00
  2 10   5.576e+09
  2 11   2.882e+09
  2 12   4.062e+08
  2 13   1.379e+08
  2 14   2.050e+08
  2 15   1.944e+10
  2 16   0.000e+00
  2 17   0.000e+00
  2 18   7.879e+09
  2 19   2.460e+10
  2 20   2.077e+09
  2 21   5.479e+10
  2 22   2.665e+10
  2 23   4.531e+10
  2 24   0.000e+00
  2 25   2.041e+10
  2 26   0.000e+00
  2 27   2.504e+08
  3  4   2.136e+02
  3  5   9.586e+00
  3  6   1.789e+07
  3  7   2.146e+07
  3  8   2.342e+07
  3  9   1.615e+09
  3 10   0.000e+00
  3 11   1.017e+09
  3 12   4.558e+09
  3 13   1.835e+08
  3 14   3.355e+08
  3 15   4.041e+10
  3 16   6.185e+08
  3 17   4.678e+01
  3 18   8.469e+08
  3 19   2.184e+10
  3 20   5.578e+09
  3 21   0.000e+00
  3 22   3.509e+09
  3 23   1.669e+10
  3 24   7.271e+10
  3 25   3.589e+10
  3 26   5.962e+09
  3 27   8.150e+05
  4  5   9.118e+00
  4  6   7.326e+05
  4  7   5.728e+07
  4  8   1.725e+07
  4  9   1.937e+08
  4 10   0.000e+00
  4 11   8.513e+07
  4 12   1.127e+07
  4 13   6.644e+09
  4 14   5.942e+08
  4 15   4.874e+08
  4 16   1.946e+07
  4 17   2.995e+01
  4 18   3.649e+10
  4 19   1.334e+10
  4 20   1.034e+09
  4 21   0.000e+00
  4 22   3.980e+10
  4 23   3.185e+09
  4 24   4.248e+09
  4 25   1.528e+10
  4 26   7.571e+10
  4 27   8.392e+07
  5  6   0.000e+00
  5  7   5.332e+06
  5  8   0.000e+00
  5  9   0.000e+00
  5 10   0.000e+00
  5 11   4.287e+07
  5 12   0.000e+00
  5 13   0.000e+00
  5 14   0.000e+00
  5 15   5.763e+08
  5 16   0.000e+00
  5 17   0.000e+00
  5 18   5.268e+09
  5 19   0.000e+00
  5 20   6.550e+07
  5 21   0.000e+00
  5 22   0.000e+00
  5 23   1.402e+07
  5 24   0.000e+00
  5 25   0.000e+00
  5 26   0.000e+00
  5 27   6.512e+10
  6  7   0.000e+00
  6  8   0.000e+00
  6  9   0.000e+00
  6 10   0.000e+00
  6 11   0.000e+00
  6 12   0.000e+00
  6 13   0.000e+00
  6 14   0.000e+00
  6 15   0.000e+00
  6 16   0.000e+00
  6 17   8.864e+00
  6 18   0.000e+00
  6 19   0.000e+00
  6 20   0.000e+00
  6 21   0.000e+00
  6 22   0.000e+00
  6 23   0.000e+00
  6 24   0.000e+00
  6 25   0.000e+00
  6 26   0.000e+00
  6 27   0.000e+00
  7  8   0.000e+00
  7  9   0.000e+00
  7 10   0.000e+00
  7 11   0.000e+00
  7 12   0.000e+00
  7 13   0.000e+00
  7 14   0.000e+00
  7 15   0.000e+00
  7 16   0.000e+00
  7 17   0.000e+00
  7 18   0.000e+00
  7 19   0.000e+00
  7 20   0.000e+00
  7 21   0.000e+00
  7 22   0.000e+00
  7 23   0.000e+00
  7 24   0.000e+00
  7 25   0.000e+00
  7 26   0.000e+00
  7 27   0.000e+00
  8  9   0.000e+00
  8 10   0.000e+00
  8 11   0.000e+00
  8 12   0.000e+00
  8 13   0.000e+00
  8 14   0.000e+00
  8 15   0.000e+00
  8 16   0.000e+00
  8 17   1.988e+01
  8 18   0.000e+00
  8 19   0.000e+00
  8 20   0.000e+00
  8 21   0.000e+00
  8 22   0.000e+00
  8 23   0.000e+00
  8 24   0.000e+00
  8 25   0.000e+00
  8 26   0.000e+00
  8 27   0.000e+00
  9 10   0.000e+00
  9 11   0.000e+00
  9 12   0.000e+00
  9 13   0.000e+00
  9 14   0.000e+00
  9 15   0.000e+00
  9 16   0.000e+00
  9 17   3.073e+01
  9 18   0.000e+00
  9 19   0.000e+00
  9 20   0.000e+00
  9 21   0.000e+00
  9 22   0.000e+00
  9 23   0.000e+00
  9 24   0.000e+00
  9 25   0.000e+00
  9 26   0.000e+00
  9 27   0.000e+00
 10 11   0.000e+00
 10 12   0.000e+00
 10 13   0.000e+00
 10 14   0.000e+00
 10 15   0.000e+00
 10 16   0.000e+00
 10 17   0.000e+00
 10 18   0.000e+00
 10 19   0.000e+00
 10 20   0.000e+00
 10 21   0.000e+00
 10 22   0.000e+00
 10 23   0.000e+00
 10 24   0.000e+00
 10 25   0.000e+00
 10 26   0.000e+00
 10 27   0.000e+00
 11 12   0.000e+00
 11 13   0.000e+00
 11 14   0.000e+00
 11 15   0.000e+00
 11 16   0.000e+00
 11 17   0.000e+00
 11 18   0.000e+00
 11 19   0.000e+00
 11 20   0.000e+00
 11 21   0.000e+00
 11 22   0.000e+00
 11 23   0.000e+00
 11 24   0.000e+00
 11 25   0.000e+00
 11 26   0.000e+00
 11 27   0.000e+00
 12 13   0.000e+00
 12 14   0.000e+00
 12 15   0.000e+00
 12 16   0.000e+00
 12 17   2.272e+01
 12 18   0.000e+00
 12 19   0.000e+00
 12 20   0.000e+00
 12 21   0.000e+00
 12 22   0.000e+00
 12 23   0.000e+00
 12 24   0.000e+00
 12 25   0.000e+00
 12 26   0.000e+00
 12 27   0.000e+00
 13 14   0.000e+00
 13 15   0.000e+00
 13 16   0.000e+00
 13 17   4.143e-01
 13 18   0.000e+00
 13 19   0.000e+00
 13 20   0.000e+00
 13 21   0.000e+00
 13 22   0.000e+00
 13 23   0.000e+00
 13 24   0.000e+00
 13 25   0.000e+00
 13 26   0.000e+00
 13 27   0.000e+00
 14 15   0.000e+00
 14 16   0.000e+00
 14 17   9.125e-04
 14 18   0.000e+00
 14 19   0.000e+00
 14 20   0.000e+00
 14 21   0.000e+00
 14 22   0.000e+00
 14 23   0.000e+00
 14 24   0.000e+00
 14 25   0.000e+00
 14 26   0.000e+00
 14 27   0.000e+00
 15 16   0.000e+00
 15 17   0.000e+00
 15 18   0.000e+00
 15 19   0.000e+00
 15 20   0.000e+00
 15 21   0.000e+00
 15 22   0.000e+00
 15 23   0.000e+00
 15 24   0.000e+00
 15 25   0.000e+00
 15 26   0.000e+00
 15 27   0.000e+00
 16 17   7.432e+01
 16 18   0.000e+00
 16 19   0.000e+00
 16 20   0.000e+00
 16 21   0.000e+00
 16 22   0.000e+00
 16 23   0.000e+00
 16 24   0.000e+00
 16 25   0.000e+00
 16 26   0.000e+00
 16 27   0.000e+00
 17 18   0.000e+00
 17 19   0.000e+00
 17 20   0.000e+00
 17 21   0.000e+00
 17 22   0.000e+00
 17 23   0.000e+00
 17 24   0.000e+00
 17 25   0.000e+00
 17 26   0.000e+00
 17 27   0.000e+00
 18 19   0.000e+00
 18 20   0.000e+00
 18 21   0.000e+00
 18 22   0.000e+00
 18 23   0.000e+00
 18 24   0.000e+00
 18 25   0.000e+00
 18 26   0.000e+00
 18 27   0.000e+00
 19 20   0.000e+00
 19 21   0.000e+00
 19 22   0.000e+00
 19 23   0.000e+00
 19 24   0.000e+00
 19 25   0.000e+00
 19 26   0.000e+00
 19 27   0.000e+00
 20 21   0.000e+00
 20 22   0.000e+00
 20 23   0.000e+00
 20 24   0.000e+00
 20 25   0.000e+00
 20 26   0.000e+00
 20 27   0.000e+00
 21 22   0.000e+00
 21 23   0.000e+00
 21 24   0.000e+00
 21 25   0.000e+00
 21 26   0.000e+00
 21 27   0.000e+00
 22 23   0.000e+00
 22 24   0.000e+00
 22 25   0.000e+00
 22 26   0.000e+00
 22 27   0.000e+00
 23 24   0.000e+00
 23 25   0.000e+00
 23 26   0.000e+00
 23 27   0.000e+00
 24 25   0.000e+00
 24 26   0.000e+00
 24 27   0.000e+00
 25 26   0.000e+00
 25 27   0.000e+00
 26 27   0.000e+00
  1  1        0.0
  2  3    14917.5
  3  5    27376.5
  4  5    62852.1
  5  1   111702.9
  6  5   234530.3
  7  3   335400.0
  8  5   335682.0
  9  7   340794.0
 10  1   378467.5
 11  3   379753.0
 12  5   379240.0
 13  5   418240.0
 14  5   497435.9
 15  3   478010.0
 16  7   507378.7
 17  9   522576.2
 18  3   509167.0
 19  5   555798.0
 20  3   565800.0
 21  1   590150.4
 22  5   574268.0
 23  3   582760.0
 24  7   585185.0
 25  5   586380.0
 26  7   638478.0
 27  3   675599.8
